line_id,molecule,transition,E(K),Aij(s-1),isNull,per01_intensity,median_intensity,mean_log_intensity,per75_intensity,per90_intensity,per95_intensity,per99_intensity,freq
c_c3h2_j7_ka6_kc2__j6_ka5_kc1,c_c3h2,j7_ka6_kc2__j6_ka5_kc1,21.5612191,0.0024754,False,-22.559300921534497,-12.25471046019772,-12.50186069322856,-11.300518436788453,-10.352471667167183,-9.74553218575336,-8.930589391853541,449.26291022131574
c_c3h2_j5_ka2_kc3__j4_ka1_kc4,c_c3h2,j5_ka2_kc3__j4_ka1_kc4,21.7137945,0.00011417,False,-22.21232706862264,-11.736952943147967,-12.081387037238784,-11.045614237752517,-10.328447483416417,-9.823010152603803,-9.11692349826172,452.4420657187051
c_c3h2_j5_ka3_kc3__j4_ka0_kc4,c_c3h2,j5_ka3_kc3__j4_ka0_kc4,21.7521343,0.00011444,False,-22.618132160123032,-12.166512016300054,-12.504020662878732,-11.504958672145756,-10.795749405094051,-10.290819396089033,-9.58446340670092,453.2409375285697
c_c3h2_j6_ka4_kc2__j5_ka3_kc3,c_c3h2,j6_ka4_kc2__j5_ka3_kc3,22.6841047,0.00059677,False,-22.42750645978204,-11.998261359213036,-12.297273978843116,-11.239628504674286,-10.43236386277827,-9.875824175460965,-9.100050192973995,472.66004978758497
c_c3h2_j8_ka6_kc3__j7_ka5_kc2,c_c3h2,j8_ka6_kc3__j7_ka5_kc2,22.7578086,0.0022817,False,-22.43144130688583,-12.066929478434886,-12.313275490140878,-11.228680981276057,-10.28937624373907,-9.689549402196286,-8.883226899807882,474.1957898797888
c_c3h2_j7_ka7_kc1__j6_ka6_kc0,c_c3h2,j7_ka7_kc1__j6_ka6_kc0,23.1232805,0.005203,False,-22.464299673415383,-11.937042287376311,-12.207327989743655,-11.085392052070963,-10.176943477059217,-9.59155380160424,-8.788107044532797,481.8109886603676
c_c3h2_j7_ka7_kc0__j6_ka6_kc1,c_c3h2,j7_ka7_kc0__j6_ka6_kc1,23.3114136,0.0052797,False,-21.983806577627288,-11.452177364185712,-11.72634843147672,-10.603099877212877,-9.699983359078914,-9.112850939235658,-8.310179816972852,485.7310464095586
c_c3h2_j7_ka6_kc1__j6_ka5_kc2,c_c3h2,j7_ka6_kc1__j6_ka5_kc2,23.6057793,0.0025069,False,-22.046377608249934,-11.751833592144363,-11.999575988954652,-10.784724278792138,-9.836641088537329,-9.238287029778055,-8.424666188901188,491.8646323834302
c_c3h2_j6_ka5_kc2__j5_ka2_kc3,c_c3h2,j6_ka5_kc2__j5_ka2_kc3,23.6888879,0.00052188,False,-22.28415093147537,-11.859581123068969,-12.140470885848588,-10.98700340949128,-10.121164805453809,-9.548628482934925,-8.754094528816823,493.59633462750327
c_c3h2_j6_ka6_kc1__j5_ka3_kc2,c_c3h2,j6_ka6_kc1__j5_ka3_kc2,23.9520492,0.00024167,False,-22.88210743051142,-12.286223851469249,-12.585981366995004,-11.486738058504235,-10.648385326325291,-10.066635786759337,-9.281245205120427,499.079726403603
c_c3h2_j5_ka5_kc0__j4_ka2_kc3,c_c3h2,j5_ka5_kc0__j4_ka2_kc3,24.024746,1.1458e-05,False,-23.776810532502484,-13.138231400736002,-13.46950240819709,-12.407993943855477,-11.641603740114912,-11.092422392704744,-10.329386028576186,500.5944819366877
c_c3h2_j6_ka3_kc3__j5_ka2_kc4,c_c3h2,j6_ka3_kc3__j5_ka2_kc4,24.8454244,0.00036017,False,-22.656729850176696,-12.209804074333322,-12.521724517757129,-11.39029171963528,-10.572933941031552,-10.012152912675782,-9.231150246765749,517.6946451802295
c_c3h2_j6_ka4_kc3__j5_ka1_kc4,c_c3h2,j6_ka4_kc3__j5_ka1_kc4,24.9571681,0.00036176,False,-22.120603325392963,-11.651900082933029,-11.954803094410137,-10.893898546037732,-10.095129483550396,-9.534451361762155,-8.756512850246413,520.0230060965611
c_c3h2_j8_ka7_kc2__j7_ka6_kc1,c_c3h2,j8_ka7_kc2__j7_ka6_kc1,25.1640534,0.0042513,False,-22.362280190292804,-12.156980329635864,-12.386033368790308,-11.133929262412796,-10.120959158162515,-9.522590604994264,-8.700571859364567,524.3337962948763
c_c3h2_j7_ka5_kc2__j6_ka4_kc3,c_c3h2,j7_ka5_kc2__j6_ka4_kc3,25.5293796,0.0011362,False,-22.06718734908993,-11.688013439315082,-11.956051888868943,-10.871172659307447,-9.988330012937034,-9.393749239830072,-8.591181117946885,531.9459591800488
c_c3h2_j8_ka8_kc1__j7_ka7_kc0,c_c3h2,j8_ka8_kc1__j7_ka7_kc0,26.5296433,0.0081877,False,-22.22922166432945,-11.767382159046845,-12.025257553301104,-10.884030506823215,-9.942031018810574,-9.360433985673234,-8.55227239557359,552.7880729198394
c_c3h2_j6_ka2_kc4__j5_ka1_kc5,c_c3h2,j6_ka2_kc4__j5_ka1_kc5,26.5793511,0.00014782,False,-22.81871202855664,-12.34539813983156,-12.654574042940093,-11.600395116832033,-10.802614216662938,-10.258060703392053,-9.486944983567843,553.8238154158979
c_c3h2_j6_ka3_kc4__j5_ka0_kc5,c_c3h2,j6_ka3_kc4__j5_ka0_kc5,26.5834709,0.00014784,False,-22.36713480303484,-11.887127259349432,-12.201722924632078,-11.129302626473343,-10.333084545360206,-9.78885136741257,-9.014993212115618,553.9096581193621
c_c3h2_j8_ka8_kc0__j7_ka7_kc1,c_c3h2,j8_ka8_kc0__j7_ka7_kc1,26.6332355,0.0082537,False,-22.698672130515195,-12.2432361028636,-12.498513947632414,-11.3556826367947,-10.408545641021323,-9.824469690342552,-9.016166813481748,554.9465841353868
c_c3h2_j8_ka7_kc1__j7_ka6_kc2,c_c3h2,j8_ka7_kc1__j7_ka6_kc2,26.6339302,0.0044146,False,-22.72014689692772,-12.554210680424909,-12.78166662912389,-11.5173916235494,-10.507532994460716,-9.901748186189328,-9.080629921446956,554.961059334692
c_c3h2_j7_ka6_kc2__j6_ka3_kc3,c_c3h2,j7_ka6_kc2__j6_ka3_kc3,27.1830756,0.00083378,False,-22.932271531000943,-12.627351922685644,-12.873846252449846,-11.673787329560778,-10.724069047046672,-10.116858780927698,-9.301375118828604,566.4033928778191
c_c3h2_j7_ka4_kc3__j6_ka3_kc4,c_c3h2,j7_ka4_kc3__j6_ka3_kc4,27.9061837,0.00075464,False,-22.298911806884675,-11.936693282815272,-12.193986837552217,-11.047270308668343,-10.126635407001633,-9.526595878488852,-8.723231562089994,581.4705209425123
c_c3h2_j7_ka5_kc3__j6_ka2_kc4,c_c3h2,j7_ka5_kc3__j6_ka2_kc4,28.1725778,0.00075715,False,-22.697898530574104,-12.321006561901548,-12.579135552712003,-11.504206969022867,-10.604761798482656,-10.011517236584988,-9.203850075422062,587.0212733409139
c_c3h2_j7_ka7_kc1__j6_ka4_kc2,c_c3h2,j7_ka7_kc1__j6_ka4_kc2,28.1739397,0.00025342,False,-23.690357527191946,-13.162113245420182,-13.433948302834702,-12.311967985741536,-11.40376811850946,-10.817605796968234,-10.01367781122709,587.049650732498
c_c3h2_j8_ka6_kc2__j7_ka5_kc3,c_c3h2,j8_ka6_kc2__j7_ka5_kc3,28.3243161,0.0019973,False,-22.70897970379055,-12.47372406256315,-12.7038492801463,-11.579461336686204,-10.606851993747693,-9.99344168236186,-9.178416642030342,590.1829865044351
c_c3h2_j7_ka3_kc4__j6_ka2_kc5,c_c3h2,j7_ka3_kc4__j6_ka2_kc5,29.756212,0.00046063,False,-22.317095672552774,-11.885699231094982,-12.161875011564682,-11.061620714144862,-10.18216618714176,-9.592172835894178,-8.782096671481373,620.0188559969895
c_c3h2_j7_ka4_kc4__j6_ka1_kc5,c_c3h2,j7_ka4_kc4__j6_ka1_kc5,29.771087,0.00046099,False,-22.78853079876411,-12.378855214649205,-12.663374273312632,-11.528237612989978,-10.646238863325468,-10.05815504750343,-9.246401610409212,620.328800706449
c_c3h2_j8_ka7_kc2__j7_ka4_kc3,c_c3h2,j8_ka7_kc2__j7_ka4_kc3,30.8365244,0.0011141,False,-22.85588660567173,-12.650321472221547,-12.879351122862833,-11.625696941632318,-10.61347916736622,-10.01448318097902,-9.194489809767722,642.5289140099975
c_c3h2_j8_ka5_kc3__j7_ka4_kc4,c_c3h2,j8_ka5_kc3__j7_ka4_kc4,30.8713252,0.0013152,False,-22.941134253641383,-12.740793996933151,-12.962732761456191,-11.77275570096854,-10.76291070121158,-10.1457165184846,-9.312235152547972,643.2540450247845
c_c3h2_j8_ka6_kc3__j7_ka3_kc4,c_c3h2,j8_ka6_kc3__j7_ka3_kc4,31.4167518,0.0013024,False,-22.53704777867736,-12.170324849857176,-12.416722613825112,-11.332018665928828,-10.392120054063987,-9.792734781574916,-8.985127763227615,654.618891348716
c_c3h2_j7_ka2_kc5__j6_ka1_kc6,c_c3h2,j7_ka2_kc5__j6_ka1_kc6,31.4246926,0.00018158,False,-22.543660816359765,-12.09711893476645,-12.38119456060197,-11.28470381117319,-10.409938491094712,-9.83052463306505,-9.026142541309172,654.7843507738505
c_c3h2_j7_ka3_kc5__j6_ka0_kc6,c_c3h2,j7_ka3_kc5__j6_ka0_kc6,31.4250548,0.00018159,False,-23.01194098999163,-12.56464584591523,-12.846784955228712,-11.761027683126304,-10.884537732580664,-10.303441773773368,-9.499429796404886,654.7918977972971
c_c3h2_j7_ka7_kc0__j6_ka4_kc3,c_c3h2,j7_ka7_kc0__j6_ka4_kc3,31.6106154,6.224e-05,False,-23.780385909431462,-13.24973372698332,-13.522761533934192,-12.399576493933887,-11.49478483018964,-10.909275470149748,-10.105443943205591,658.6583533437931
c_c3h2_j8_ka8_kc1__j7_ka5_kc2,c_c3h2,j8_ka8_kc1__j7_ka5_kc2,32.6108791,0.00024588,False,-23.66223924153684,-13.20028657997772,-13.458296640037004,-12.3168271825099,-11.376307842953258,-10.79432399779641,-9.986339475140454,679.5004670835835
c_c3h2_j8_ka4_kc4__j7_ka3_kc5,c_c3h2,j8_ka4_kc4__j7_ka3_kc5,32.9041742,0.00095644,False,-23.05153149603095,-12.681788917501242,-12.920926972908584,-11.841421450334217,-10.868166146187225,-10.259094195055564,-9.438041665102544,685.6117453730219
c_c3h2_j8_ka5_kc4__j7_ka2_kc5,c_c3h2,j8_ka5_kc4__j7_ka2_kc5,32.9477709,0.00095816,False,-22.602999767752063,-12.250453304030994,-12.491926613814544,-11.35684514086471,-10.397518052375808,-9.797457100596676,-8.981964134847969,686.5201532059558
c_c3h2_j8_ka3_kc5__j7_ka2_kc6,c_c3h2,j8_ka3_kc5__j7_ka2_kc6,34.6124534,0.00056082,False,-22.98766950358836,-12.648020431408325,-12.90556895386074,-11.738396320789835,-10.799018475195004,-10.187475814854103,-9.371475321236025,721.2065084197246
c_c3h2_j8_ka4_kc5__j7_ka1_kc6,c_c3h2,j8_ka4_kc5__j7_ka1_kc6,34.6140055,0.00056094,False,-22.50969291406041,-12.153667628493114,-12.406857928346902,-11.264922180844737,-10.32790527050571,-9.7162352659318,-8.899939644702185,721.2388489362658
c_c3h2_j8_ka8_kc0__j7_ka5_kc3,c_c3h2,j8_ka8_kc0__j7_ka5_kc3,35.6450506,9.7564e-05,False,-24.499346294691893,-14.044758473669775,-14.299725827136191,-13.158220493533369,-12.209922221474354,-11.625821338639009,-10.816039565476242,742.7223429839391
c_c3h2_j8_ka2_kc6__j7_ka1_kc7,c_c3h2,j8_ka2_kc6__j7_ka1_kc7,36.2661018,0.00021561,False,-23.219054335795924,-12.841406158174395,-13.093295690215802,-11.979306369947611,-11.03962559049109,-10.43088915792524,-9.618406613048654,755.6629502944247
c_c3h2_j8_ka3_kc6__j7_ka0_kc7,c_c3h2,j8_ka3_kc6__j7_ka0_kc7,36.2661298,0.0002156,False,-22.755547912784497,-12.377220520330471,-12.633177654366635,-11.498063688459926,-10.563310480142992,-9.956183448604358,-9.14336027015058,755.6635337197602
c_c3h2_j9_ka3_kc6__j8_ka2_kc7,c_c3h2,j9_ka3_kc6__j8_ka2_kc7,39.4572471,0.00066168,False,-22.744916158770625,-12.483737231767154,-12.71663883262025,-11.555729177501863,-10.572412988985963,-9.963621217145658,-9.135587564542352,822.1556294777215
c_c3h2_j9_ka4_kc6__j8_ka1_kc7,c_c3h2,j9_ka4_kc6__j8_ka1_kc7,39.4573856,0.00066156,False,-23.252271778372045,-13.009004671690588,-13.246224095390296,-12.02728872091576,-11.040648689170236,-10.429966088715307,-9.604043401282192,822.1585153494702
c_c3h2_j9_ka2_kc7__j8_ka1_kc8,c_c3h2,j9_ka2_kc7__j8_ka1_kc8,41.106029,0.00024978,False,-23.032600214850916,-12.729984791943885,-12.963613017273335,-11.813735299772768,-10.821888507622942,-10.207703614402286,-9.379223564463098,856.510669945458
c_c3h2_j9_ka3_kc7__j8_ka0_kc8,c_c3h2,j9_ka3_kc7__j8_ka0_kc8,41.106031,0.00024979,False,-23.507993487938887,-13.197955106101428,-13.429059172641594,-12.286428985559072,-11.294730571673888,-10.67804930670504,-9.851934059220271,856.5107116186962
so_n1_j2__n0_j1,so,n1_j2__n0_j1,3.02025023,2.646e-06,False,-19.57111614907947,-8.447886505003812,-9.71067385608537,-7.728517957680784,-7.554177430022834,-7.418041076131379,-7.277785708791538,62.931803699652505
so_n2_j3__n1_j2,so,n2_j3__n1_j2,4.76564241,1.125e-05,False,-18.94869124133073,-7.800252678822897,-9.042231575384784,-7.14498670225393,-6.945590182260956,-6.7939072050016325,-6.652389632098273,99.29987577514692
so_n1_j1__n1_j0,so,n1_j1__n1_j0,15.18200766,8.468e-08,False,-21.798378378452327,-9.96314692989034,-10.688894114572763,-7.9847525762605,-7.264634886414753,-7.004616406122595,-6.761421134662409,316.3417111388618
so_n1_j1__n0_j1,so,n1_j1__n0_j1,13.7421607,1.403e-05,False,-19.620347861260974,-7.798037903447016,-8.76598259238437,-6.281369725735623,-6.014211060386923,-5.836239302140927,-5.622603314967945,286.34016843746065
so_n2_j1__n1_j0,so,n2_j1__n1_j0,15.8080106,1.423e-05,False,-19.55351768874534,-7.842756087621685,-8.785498364189998,-6.244526048079207,-5.941158011960822,-5.754276140629854,-5.5147145395890975,329.38549596972507
so_n2_j1__n0_j1,so,n2_j1__n0_j1,14.36816466,1.203e-07,False,-21.665874659973134,-9.951461900942023,-10.671735751060226,-7.923548097001388,-7.235626772887414,-6.9877940853419975,-6.757207377938816,299.38397452167544
so_n2_j1__n1_j2,so,n2_j1__n1_j2,11.34792096,1.417e-06,False,-20.69956088071627,-8.980288082876612,-9.778710783525195,-7.0267790841256135,-6.587614327508115,-6.45230905579032,-6.245149375096616,236.45230688514582
so_n2_j1__n1_j1,so,n2_j1__n1_j1,0.62600404,2.911e-08,False,-23.654210335383446,-11.932759964911051,-12.931486284863189,-10.458552075939629,-10.137742454802616,-10.021149788093114,-9.87182111280084,13.043807751144323
so_n3_j4__n2_j3,so,n3_j4__n2_j3,6.63152727,3.165e-05,False,-18.761814082261846,-7.461480014324511,-8.672696924011937,-6.751946289445948,-6.525889451743476,-6.365610126921438,-6.215495867008234,138.17860793095034
so_n2_j2__n0_j1,so,n2_j2__n0_j1,17.87401912,8.575e-08,False,-21.519619825895187,-9.85092666573996,-10.533935421174514,-7.839983839496461,-7.120262039287217,-6.878970918758656,-6.632537063524533,372.4341286065147
so_n2_j2__n1_j2,so,n2_j2__n1_j2,14.85377546,1.419e-05,False,-19.37247009201266,-7.727860920391778,-8.654774612284477,-6.207061786984424,-5.916764976944223,-5.721983508051332,-5.5008094242408765,309.5024618034499
so_n2_j2__n2_j3,so,n2_j2__n2_j3,10.08813224,2.843e-08,False,-22.24663893250453,-10.577398069905708,-11.25990135461536,-8.566238747779359,-7.842289601994874,-7.595621458828143,-7.342133338449863,210.20256915064147
so_n2_j2__n1_j1,so,n2_j2__n1_j1,4.13185817,5.25e-06,False,-20.36285113945169,-8.711874959686421,-9.755987391905933,-7.454381649475017,-7.240289937442335,-7.086878670792676,-6.923902246486837,86.09395495989928
so_n3_j2__n0_j1,so,n3_j2__n0_j1,19.61144269,1.583e-05,False,-19.277381735643157,-7.722260262036341,-8.624526562974484,-6.096145502413132,-5.753802727885112,-5.538001425087941,-5.28805590602221,408.63616179049677
so_n3_j2__n1_j2,so,n3_j2__n1_j2,16.59119899,1.39e-07,False,-21.41561618787521,-9.83922158241502,-10.527709478978885,-7.768426355181496,-7.09045037098077,-6.855921709568666,-6.620108603286594,345.7044941539671
so_n3_j2__n2_j3,so,n3_j2__n2_j3,11.8255558,1.007e-06,False,-20.69464343917748,-9.127450804332511,-9.870506903158734,-7.110147135208151,-6.621296707251696,-6.468278322243632,-6.242557374471815,246.40460212625732
so_n3_j2__n2_j1,so,n3_j2__n2_j1,5.2432799,1.08e-05,False,-20.01886911240837,-8.45778014345122,-9.516374596212309,-7.183020226714638,-6.960302823793852,-6.795268312057718,-6.630619182314336,109.2522262332991
so_n3_j2__n2_j2,so,n3_j2__n2_j2,1.73742313,1.942e-07,False,-22.24654827307501,-10.674913657723376,-11.58160970600932,-9.01575258025197,-8.707342216002505,-8.604068856870018,-8.419124682838033,36.202024015869654
so_n4_j5__n3_j4,so,n4_j5__n3_j4,8.57170792,7.021e-05,False,-18.83237050472264,-7.310768228538604,-8.508475183374955,-6.485752891983241,-6.232519668310277,-6.054043795562917,-5.888158656413217,178.60541316545041
so_n3_j3__n1_j2,so,n3_j3__n1_j2,21.05146556,8.999e-08,False,-21.475696780622357,-9.901233331590042,-10.552107985314075,-7.833802949689925,-7.121300314187246,-6.875817825373377,-6.608023923989462,438.6413698615679
so_n3_j3__n2_j3,so,n3_j3__n2_j3,16.2858224,1.455e-05,False,-19.373911431903178,-7.812487227425064,-8.682321919237573,-6.185384749225401,-5.8499263503854495,-5.636330586970233,-5.401845989592853,339.3414784589566
so_n3_j3__n3_j4,so,n3_j3__n3_j4,9.65429252,2.751e-08,False,-22.33134072413487,-10.755005543222932,-11.404294519306056,-8.685695048939852,-7.970278189102802,-7.722334397634466,-7.456056626139035,201.16281614443037
so_n3_j3__n2_j2,so,n3_j3__n2_j2,6.19769117,2.25e-05,False,-19.61023678485937,-8.059431336009142,-9.14295770902632,-6.940863042188616,-6.703739603552664,-6.525061096464306,-6.362857775373516,129.13893035330045
so_n4_j3__n1_j2,so,n4_j3__n1_j2,24.22064307,1.595e-05,False,-19.37011637694477,-7.859372561203923,-8.669533333862649,-6.064290731291143,-5.637834625120987,-5.38800357328676,-5.099956488959374,504.6763145716536
so_n4_j3__n2_j3,so,n4_j3__n2_j3,19.45499988,1.629e-07,False,-21.44652274672196,-9.933765825557815,-10.578112931856044,-7.783876979093559,-7.10105528782177,-6.857131256178608,-6.569192570551532,405.3764225439437
so_n4_j3__n3_j4,so,n4_j3__n3_j4,12.82347003,7.117e-07,False,-20.98261513798634,-9.472207635191332,-10.14572874165874,-7.3509747601737905,-6.754003128697963,-6.559861687267352,-6.291175945516126,267.19776085451605
so_n4_j3__n3_j2,so,n4_j3__n3_j2,7.62944407,4.233e-05,False,-19.462620719892247,-7.9564597658089475,-9.010831516747544,-6.727433391055985,-6.474329712565642,-6.291903858408467,-6.103210317774,158.97182020932016
so_n4_j3__n3_j3,so,n4_j3__n3_j3,3.16917747,5.509e-07,False,-21.71922610351948,-10.1915860243411,-10.993818697387567,-8.308499906499067,-7.954071690422297,-7.821304202692907,-7.611079061181571,66.0349438766209
so_n4_j4__n2_j3,so,n4_j4__n2_j3,24.54922693,9.537e-08,False,-21.637982870262803,-10.103808226237856,-10.722499836673938,-7.958632929550921,-7.233165890153919,-6.983295322043906,-6.627731304221059,511.52289131254634
so_n4_j4__n3_j4,so,n4_j4__n3_j4,17.91769707,1.508e-05,False,-19.581075384644794,-8.045414924318035,-8.835565976332202,-6.230975274820612,-5.821453672265755,-5.580461398456916,-5.31005577415374,373.3442294147525
so_n4_j4__n4_j5,so,n4_j4__n4_j5,9.34599101,2.632e-08,False,-22.614352522551314,-11.082767783481644,-11.70100602532559,-8.93779553482062,-8.210449160971484,-7.958129441121909,-7.6082987654919965,194.73885500541363
so_n4_j4__n3_j3,so,n4_j4__n3_j3,8.26340455,5.833e-05,False,-19.33984459251789,-7.819177937386537,-8.873192614984818,-6.633642496059909,-6.360810258044555,-6.166568554734671,-5.978715463949108,172.18141327032208
so_n5_j6__n4_j5,so,n5_j6__n4_j5,10.55590897,0.0001335,False,-18.904795715807563,-7.329069846572624,-8.484810165949337,-6.308547216970248,-6.020727919354536,-5.817397934022731,-5.632547691664676,219.94945470840713
so_n5_j4__n2_j3,so,n5_j4__n2_j3,29.34988846,1.507e-05,False,-19.58992399533313,-8.188871160209079,-8.896466561609353,-6.183455790013145,-5.633605672789871,-5.333717971639845,-4.992363423246837,611.5524471531673
so_n5_j4__n3_j4,so,n5_j4__n3_j4,22.7183586,1.903e-07,False,-21.607283898800745,-10.19083980694004,-10.7919262156362,-7.969374721566956,-7.224267383366449,-6.9700537844539605,-6.592289750663808,473.37378525537343
so_n5_j4__n4_j5,so,n5_j4__n4_j5,14.14665254,5.326e-07,False,-21.363649322974197,-9.94755163375944,-10.56036075931007,-7.7368125403879775,-7.026288201934337,-6.784614692681856,-6.421383290346446,294.7684108460346
so_n5_j4__n4_j3,so,n5_j4__n4_j3,9.89488821,0.000101,False,-19.250479394688615,-7.855882344019789,-8.848896192950823,-6.481000616694625,-6.178119057541071,-5.973687516494597,-5.762966016221353,206.17601689967455
so_n5_j4__n4_j4,so,n5_j4__n4_j4,4.80066584,1.083e-06,False,-21.52295771782379,-10.109227471530208,-10.806379997520317,-8.001339777441551,-7.535636662963874,-7.34684531638214,-7.099990501265745,100.02964564644944
so_n5_j5__n3_j4,so,n5_j5__n3_j4,28.24665978,1.015e-07,False,-21.816596176373466,-10.428445190357015,-11.01040530804724,-8.238158217927793,-7.440712633744684,-7.161221852965508,-6.704963463576446,588.564891342076
so_n5_j5__n4_j5,so,n5_j5__n4_j5,19.67495372,1.575e-05,False,-19.783773658950626,-8.401452788924516,-9.090194273557858,-6.389568436312379,-5.844718832474774,-5.561861743663329,-5.25206760297607,409.9595169327371
so_n5_j5__n4_j4,so,n5_j5__n4_j4,10.32896287,0.0001193,False,-19.196478052108187,-7.821855307129415,-8.7923807764462,-6.448272446944131,-6.12336705210738,-5.906481427796565,-5.696755758431176,215.22066526118252
so_n5_j5__n5_j6,so,n5_j5__n5_j6,9.11904732,2.524e-08,False,-22.91059587753755,-11.522436227505692,-12.105586583741289,-9.332978604225476,-8.537569552656267,-8.255660134366533,-7.803405574688848,190.0101157744411
so_n6_j7__n5_j6,so,n6_j7__n5_j6,12.56651736,0.0002282,False,-18.901405240661887,-7.521495984580301,-8.566507613880026,-6.210768924006048,-5.8683641053574185,-5.639434705010789,-5.425156256875009,261.843735937004
so_n6_j5__n3_j4,so,n6_j5__n3_j4,34.80408961,1.384e-05,False,-19.81970444270486,-8.654450075731553,-9.254074345695456,-6.505799111859606,-5.760528794168076,-5.381910152836861,-4.965207347502079,725.1995591377325
so_n6_j5__n4_j5,so,n6_j5__n4_j5,26.23238355,2.197e-07,False,-21.74438049982772,-10.57032217632684,-11.119223406312836,-8.323440536222382,-7.483476477775552,-7.115348309690145,-6.637041045729081,546.5941847283938
so_n6_j5__n5_j6,so,n6_j5__n5_j6,15.67647715,4.2e-07,False,-21.68655294156437,-10.511350673443609,-11.06410807091767,-8.267573358693493,-7.434888222629344,-7.075221239565099,-6.613861458424779,326.6447835700978
so_n6_j5__n5_j4,so,n6_j5__n5_j4,12.08573152,0.0001925,False,-19.1420977601932,-7.96444380708837,-8.857131871696284,-6.371062390177703,-5.994277722366231,-5.751921160017421,-5.518813280665504,251.82578450903483
so_n6_j5__n5_j5,so,n6_j5__n5_j5,6.5574365,1.749e-06,False,-21.434501873811925,-10.269675570974972,-10.865253932050138,-8.067177735234036,-7.3547770799542596,-7.073649148002503,-6.764039839423503,136.63480677590624
so_n6_j6__n4_j5,so,n6_j6__n4_j5,32.06927927,1.081e-07,False,-21.991919068136585,-10.887706256785144,-11.416399955440328,-8.682826848640271,-7.767539269016088,-7.35016427456526,-6.821465787006919,668.2153577086146
so_n6_j6__n5_j6,so,n6_j6__n5_j6,21.51337286,1.651e-05,False,-19.97946089709965,-8.875818208503453,-9.463873085325742,-6.7481832805982025,-5.969205065273319,-5.595870091363523,-5.231184028494716,448.26595634195246
so_n6_j6__n5_j5,so,n6_j6__n5_j5,12.39432555,0.000212,False,-19.119217631576724,-8.014361881363833,-8.862231513276729,-6.387836810465498,-5.970374820275007,-5.713660435375088,-5.47902546730709,258.2558407758776
so_n6_j6__n6_j7,so,n6_j6__n6_j7,8.94685629,2.433e-08,False,-23.19418453114721,-12.08782905471637,-12.618435210397893,-9.883779772377478,-8.968207928384887,-8.551947014839214,-8.026658973178925,186.4222368658776
so_n6_j6__n6_j5,so,n6_j6__n6_j5,5.83689572,6.473e-09,False,-23.95430742010896,-12.849256285402635,-13.378596596153228,-10.643658078722323,-9.7282109322647,-9.312132750638176,-8.782930162762725,121.62117298022088
so_n7_j8__n6_j7,so,n7_j8__n6_j7,14.5934357,0.0003609,False,-18.898156300345093,-7.8833264843425,-8.751718349809218,-6.229142280772214,-5.773076363166575,-5.509365672849621,-5.266392349407647,304.0778613816714
so_n7_j6__n4_j5,so,n7_j6__n4_j5,40.46454222,1.259e-05,False,-20.04701372667077,-9.265399275045077,-9.77322742658743,-7.055977701316059,-6.068757142651398,-5.542411033647343,-5.038273743993752,843.1442542379481
so_n7_j6__n5_j6,so,n7_j6__n5_j6,29.90863582,2.505e-07,False,-21.881723841242973,-11.098541498164726,-11.58439127695772,-8.86096138823732,-7.834890351522873,-7.300317522225135,-6.749959135081413,623.1948530796521
so_n7_j6__n6_j7,so,n7_j6__n6_j7,17.34211925,3.45e-07,False,-21.981881394181467,-11.195436922303369,-11.682660184883524,-8.959497304183088,-7.934726281994973,-7.401065709913788,-6.856261981269213,361.3511336035773
so_n7_j6__n6_j5,so,n7_j6__n6_j5,14.23215922,0.0003229,False,-19.07638731328583,-8.29942908194726,-9.031550065606927,-6.42029391164206,-5.891817181684919,-5.602133389858283,-5.331749489810384,296.5500809696948
so_n7_j6__n6_j6,so,n7_j6__n6_j6,8.39526168,2.514e-06,False,-21.42643475391947,-10.64404480602692,-11.152810660185729,-8.424421911410084,-7.438591450407842,-6.963391930071397,-6.569575359418532,174.9288700668272
so_n7_j7__n5_j6,so,n7_j7__n5_j6,35.97282686,1.152e-07,False,-22.13971117987904,-11.491078117204085,-11.918033530127651,-9.300027827966758,-8.161565843143656,-7.585971535100635,-6.970926137676145,749.5520920712278
so_n7_j7__n6_j7,so,n7_j7__n6_j7,23.40631028,1.735e-05,False,-20.144084951408797,-9.49904039969338,-9.951296668183328,-7.327842772866049,-6.256034234629228,-5.727942516928869,-5.2646730741424586,487.70837238678683
so_n7_j7__n6_j6,so,n7_j7__n6_j6,14.45945427,0.0003429,False,-19.054252912029032,-8.405753483126308,-9.053784831695625,-6.495699408003739,-5.890688845775878,-5.586775985014246,-5.309935333119955,301.2861413551626
so_n7_j7__n7_j8,so,n7_j7__n7_j8,8.81287389,2.359e-08,False,-23.44091094871406,-12.793212515143086,-13.21769788352485,-10.600080721812075,-9.46206467923329,-8.886936686028134,-8.26763056406753,183.6304966278483
so_n7_j7__n7_j6,so,n7_j7__n7_j6,6.06419104,7.465e-09,False,-24.096860857624463,-13.454571267919938,-13.879731513566934,-11.262010570712786,-10.124625140023706,-9.54804928856676,-8.926568506018778,126.35723899157574
so_n8_j9__n7_j8,so,n8_j9__n7_j8,16.63074508,0.0005382,False,-18.878698118911664,-8.419398498505698,-9.053200759483625,-6.455983824238819,-5.761690508123822,-5.424314056549318,-5.137509670577696,346.52850096911396
